"post_id","date","year","nhood","city","county","price","beds","baths","sqft","room_in_apt","address","lat","lon","title","descr","details"
"6467001718",20180201,2018,"los altos","los altos","santa clara",1595,1,1,NA,0,"2795",37.329219,-121.895821,"Clean Furnished  Private 1BR/BA, Flex Term, New Building","Apartment walking distance to VTA Light Rail, Caltrain Station, Bus, and Downtown San Jose.Near Highway 87, off of Park Ave.  Dine-in kitchen, living room, full bathroom, and one bedroom.  Approximately 500 s.f.  Quiet upstairs unit, ideal for one person.  Kitchen features gas stove with oven, hood, and refrigerator. Includes wall heating, coin-operated laundry on-site, and 1 carport space.   Rent: $1,895.00/monthRent includes water, garbage & landscapeSecurity Deposit: $1,895.00Application Fee: $30.00No Pets and No Smoking AllowedDeposits subject to Credit & Income qualifications, and background check.FOR MORE INFORMATION please email me with your phone number so I can get back to you or call  show contact info.","<p class=""attrgroup"">""shared-line-bubble"">1BR / 1Ba""shared-line-bubble"">500ft2""housing_movein_now property_date shared-line-bubble"" data-date=""2018-02-01"" data-today_msg=""available now"">available feb 1</p>"
"6624368647",20180626,2018,"los altos","los altos","santa clara",6400,3,2.5,2157,0,NA,NA,NA,"Wonderful 3BD/2.5 Bath House in Los Altos (1051 Peninsular Ct.)",NA,NA
"6578439434",20180503,2018,"los gatos","los gatos","santa clara",1550,0,NA,420,0,NA,NA,NA,"Los Gatos Studio with Spectacular View",NA,NA
"6575525951",20180503,2018,"los gatos","los gatos","santa clara",1645,0,NA,400,0,NA,NA,NA,"Cute &amp; cozy upstairs studio apartment in downtown Los Gatos!",NA,NA
"6515921790",20180308,2018,"los gatos","los gatos","santa clara",2395,2,NA,798,0,NA,NA,NA,"NEW kitchen! Ideal 2BR apt plan, Great features, Prime Los Gatos area",NA,NA
"6532759443",20180412,2018,"los gatos","los gatos","santa clara",2395,2,NA,798,0,NA,NA,NA,"Updated kitchen, Prime Los Gatos, Spacious 2BR apt, Comfy carpeting",NA,NA
"6552174066",20180419,2018,"los gatos","los gatos","santa clara",5700,4,NA,2165,0,NA,NA,NA,"Gorgeous Brand New Home in Los Gatos, Must See!!",NA,NA
"6557361817",20180419,2018,"los gatos","los gatos","santa clara",2450,2,NA,798,0,NA,NA,NA,"Wood-style floor, Spacious 2BR apt, Comfortable living, Modern kitchen",NA,NA
"6519645214",20180308,2018,"los gatos","los gatos","santa clara",3295,2,2.5,1500,0,NA,NA,NA,"SPRING Forward into your new 2 bed, 2.5 bath townhome style apt!",NA,NA
"6540952122",20180329,2018,"los gatos","los gatos","santa clara",2450,2,NA,798,0,NA,NA,NA,"Plush carpeting in bedrooms| Los Gatos | Ample 2BR apt | Large closets",NA,NA
"6565273929",20180419,2018,"los gatos","los gatos","santa clara",2475,1,NA,650,0,NA,NA,NA,"$500 off 1st month - Completely Remodeled, Downtown Los Gatos",NA,NA
"6488634619",20180208,2018,"los gatos","los gatos","santa clara",950,1,NA,NA,0,NA,NA,NA,"Room for rent",NA,NA
"6510363086",20180308,2018,"los gatos","los gatos","santa clara",3095,2,NA,1200,0,NA,NA,NA,"Idyllic location, corner apt home, views of Lake Vasona, 2 bd, 2 bth!",NA,NA
"6455333855",20180111,2018,"los gatos","los gatos","santa clara",2151,1,NA,729,0,NA,NA,NA,"One Month Free with 14 month lease! Call Today!",NA,NA
"6510098720",20180301,2018,"los gatos","los gatos","santa clara",1350,0,NA,625,0,NA,NA,NA,"Studio apt.",NA,NA
"6645939713",20180717,2018,"los gatos","los gatos","santa clara",3195,3,1,NA,0,NA,NA,NA,"3 Bedroom, 1 Bath Apartment in Outstanding Downtown Los Gatos Location",NA,NA
"6570501653",20180517,2018,"los gatos","los gatos","santa clara",2195,1,NA,684,0,NA,NA,NA,"NEW kitchen, Stainless appliances, Los Gatos 1BR apt, Great features!",NA,NA
"6601484003",20180531,2018,"los gatos","los gatos","santa clara",2395,2,NA,798,0,NA,NA,NA,"2BR apt, Wood-style flooring, Prime Los Gatos, Fully-equipped kitchen",NA,NA
"6627376079",20180626,2018,"los gatos","los gatos","santa clara",1500,0,NA,NA,0,NA,NA,NA,"Remote LG Mountain Studio",NA,NA
"6558763637",20180412,2018,"los gatos","los gatos","santa clara",767,0,NA,NA,0,NA,NA,NA,"LOS GATOS AWESOME STUDIO AVAILABLE FOR RENT",NA,NA
"6601842971",20180614,2018,"los gatos","los gatos","santa clara",7150,4,NA,NA,0,NA,NA,NA,"EXECUTIVE REMODELED HOME 4/3 WITH A/C, POOL, VIEW, HARDWOOD FLOORS",NA,NA
"6584904103",20180510,2018,"los gatos","los gatos","santa clara",765,0,NA,NA,0,NA,NA,NA,"LOS GATOS AWESOME STUDIO AVAILABLE FOR RENT",NA,NA
"6514159645",20180301,2018,"los gatos","los gatos","santa clara",1995,1,NA,600,0,NA,NA,NA,"Excellent Location Los Gatos",NA,NA
"6582401522",20180524,2018,"los gatos","los gatos","santa clara",2395,2,NA,798,0,NA,NA,NA,"Refreshing pool, REMODELED 2BR apt, Move-In Savings! Modern kitchen",NA,NA
"6577991248",20180531,2018,"los gatos","los gatos","santa clara",2395,2,NA,798,0,NA,NA,NA,"Ideal Los Gatos, Updated kitchen, Comfortable living, Must see 2BR apt",NA,NA
"6480251909",20180201,2018,"los gatos","los gatos","santa clara",2595,1,1,700,0,"2795",37.329219,-121.895821,"$2595 Lovely Private 1 Bed 1 Bath Cottage","Apartment walking distance to VTA Light Rail, Caltrain Station, Bus, and Downtown San Jose.Near Highway 87, off of Park Ave.  Dine-in kitchen, living room, full bathroom, and one bedroom.  Approximately 500 s.f.  Quiet upstairs unit, ideal for one person.  Kitchen features gas stove with oven, hood, and refrigerator. Includes wall heating, coin-operated laundry on-site, and 1 carport space.   Rent: $1,895.00/monthRent includes water, garbage & landscapeSecurity Deposit: $1,895.00Application Fee: $30.00No Pets and No Smoking AllowedDeposits subject to Credit & Income qualifications, and background check.FOR MORE INFORMATION please email me with your phone number so I can get back to you or call  show contact info.","<p class=""attrgroup"">""shared-line-bubble"">1BR / 1Ba""shared-line-bubble"">500ft2""housing_movein_now property_date shared-line-bubble"" data-date=""2018-02-01"" data-today_msg=""available now"">available feb 1</p>"
"6602638415",20180614,2018,"los gatos","los gatos","santa clara",3842,2,2,1011,0,NA,NA,NA,"2 Bed - 2 Bath, BEAUTIFUL LOS GATOS! LOWER RENT!DON'T MISS OUT!",NA,NA
"6471900212",20180125,2018,"los gatos","los gatos","santa clara",2100,0,NA,530,0,NA,NA,NA,"Los Gatos Studio For Rent",NA,NA
"6471922414",20180125,2018,"los gatos","los gatos","santa clara",3400,2,NA,1150,0,NA,NA,NA,"Downtown Los Gatos 2 Bdrm + Bonus Room",NA,NA
"6463355688",20180201,2018,"los gatos","los gatos","santa clara",2095,1,1,684,0,"2795",37.329219,-121.895821,"SAVE on 1BR apt, Pay REDUCED RATE $2095 per month! Brand NEW kitchen","Apartment walking distance to VTA Light Rail, Caltrain Station, Bus, and Downtown San Jose.Near Highway 87, off of Park Ave.  Dine-in kitchen, living room, full bathroom, and one bedroom.  Approximately 500 s.f.  Quiet upstairs unit, ideal for one person.  Kitchen features gas stove with oven, hood, and refrigerator. Includes wall heating, coin-operated laundry on-site, and 1 carport space.   Rent: $1,895.00/monthRent includes water, garbage & landscapeSecurity Deposit: $1,895.00Application Fee: $30.00No Pets and No Smoking AllowedDeposits subject to Credit & Income qualifications, and background check.FOR MORE INFORMATION please email me with your phone number so I can get back to you or call  show contact info.","<p class=""attrgroup"">""shared-line-bubble"">1BR / 1Ba""shared-line-bubble"">500ft2""housing_movein_now property_date shared-line-bubble"" data-date=""2018-02-01"" data-today_msg=""available now"">available feb 1</p>"
"6455333155",20180111,2018,"los gatos","los gatos","santa clara",2197,1,NA,697,0,NA,NA,NA,"One Bedroom Available Now! Call Today For Details!",NA,NA
"6455332269",20180111,2018,"los gatos","los gatos","santa clara",4281,2,NA,1182,0,NA,NA,NA,"High End Appliances, Modern Finishes &amp; Full Size W/D!",NA,NA
"6485673663",20180220,2018,"lower haight","san francisco","san francisco",4995,3,NA,NA,0,NA,NA,NA,"Ground Floor 3Bd Flat",NA,NA
"6588776729",20180517,2018,"lower haight","san francisco","san francisco",3295,1,NA,550,0,NA,NA,NA,"Awesome 100% redone 1bd unit in best Lower Haight location",NA,NA
"6571880524",20180426,2018,"lower pac hts","san francisco","san francisco",6200,2,NA,2000,0,NA,NA,NA,"#220 Furnished ONLY 2 Bedroom plus office/guest room in Lower Pacific",NA,NA
"6514157995",20180301,2018,"lower pac hts","san francisco","san francisco",2595,0,NA,NA,0,NA,NA,NA,"Sharp no smoking studio in an attractive 1907 Victorian",NA,NA
"6517590997",20180322,2018,"lower pac hts","san francisco","san francisco",5400,2,2,NA,0,NA,NA,NA,"High Flr @ New Rockwell - 2 Bed 2 Bath w/ opt Parking - Pillar Capital",NA,NA
"6623472124",20180626,2018,"lower pac hts","san francisco","san francisco",4495,1,NA,NA,0,NA,NA,NA,"Sutter &amp; Gough/Available Now/Great Location!$95 Move In Special!",NA,NA
"6500513352",20180220,2018,"lower pac hts","san francisco","san francisco",3461,1,NA,625,0,NA,NA,NA,"One Block to: Shops, Restaurants, Parks: Tour Today get your Promo !",NA,NA
"6529945988",20180322,2018,"lower pac hts","san francisco","san francisco",5950,2,2,NA,0,NA,NA,NA,"Furnished Luxury @ Rockwell - 2 Bed 2 Bath Opt. Parking-Pillar Capital",NA,NA
"6503902228",20180220,2018,"lower pac hts","san francisco","san francisco",2300,0,NA,NA,0,NA,NA,NA,"INCREDIBLE LOWER PAC HEIGHTS STUDIO WITH BRAND NEW KITCHEN!!!",NA,NA
"6503887647",20180220,2018,"lower pac hts","san francisco","san francisco",2700,1,NA,NA,0,NA,NA,NA,"1 BEDROOM in Lower Pacific Heights, Japan town, Central Location DAWN",NA,NA
"6505238855",20180301,2018,"lower pac hts","san francisco","san francisco",3495,1,NA,NA,0,NA,NA,NA,"~LOVELY|TOUR w/ MELODY!|Walk~Whole Foods~Dine~Shop|1M FREE|$1500 SD!|",NA,NA
"6494490224",20180220,2018,"lower pac hts","san francisco","san francisco",3595,1,NA,NA,0,NA,NA,NA,"Bright~Spacious|LIVE/THRIVE||TOUR w/Melody!|$1500 SD|1m FREE!|",NA,NA
"6471915127",20180201,2018,"lower pac hts","san francisco","san francisco",4100,3,1,NA,0,"2795",37.329219,-121.895821,"Spacious 3BR UNIT with 38 &amp; 38R Muni stop on same block","Apartment walking distance to VTA Light Rail, Caltrain Station, Bus, and Downtown San Jose.Near Highway 87, off of Park Ave.  Dine-in kitchen, living room, full bathroom, and one bedroom.  Approximately 500 s.f.  Quiet upstairs unit, ideal for one person.  Kitchen features gas stove with oven, hood, and refrigerator. Includes wall heating, coin-operated laundry on-site, and 1 carport space.   Rent: $1,895.00/monthRent includes water, garbage & landscapeSecurity Deposit: $1,895.00Application Fee: $30.00No Pets and No Smoking AllowedDeposits subject to Credit & Income qualifications, and background check.FOR MORE INFORMATION please email me with your phone number so I can get back to you or call  show contact info.","<p class=""attrgroup"">""shared-line-bubble"">1BR / 1Ba""shared-line-bubble"">500ft2""housing_movein_now property_date shared-line-bubble"" data-date=""2018-02-01"" data-today_msg=""available now"">available feb 1</p>"
"6503888168",20180220,2018,"lower pac hts","san francisco","san francisco",2445,0,NA,NA,0,NA,NA,NA,"STUDIO! UPDATED! HARDWOOD!- DAWN CUSULOS- AMSI",NA,NA
"6503905799",20180220,2018,"lower pac hts","san francisco","san francisco",4095,2,1,NA,0,NA,NA,NA,"1 BATH Top Floor Skylight H/W D/W Free Parking!!!!!!!!!!!!!!!!!!",NA,NA
"6522688475",20180308,2018,"lower pac hts","san francisco","san francisco",4821,0,NA,475,0,NA,NA,NA,"Fully Furnished Studio, Cable/Internet/Utilities Included.",NA,NA
"6468832267",20180201,2018,"lower pac hts","san francisco","san francisco",2595,0,1,NA,0,"2795",37.329219,-121.895821,"Sharp no smoking studio in an attractive 1907 Victorian","Apartment walking distance to VTA Light Rail, Caltrain Station, Bus, and Downtown San Jose.Near Highway 87, off of Park Ave.  Dine-in kitchen, living room, full bathroom, and one bedroom.  Approximately 500 s.f.  Quiet upstairs unit, ideal for one person.  Kitchen features gas stove with oven, hood, and refrigerator. Includes wall heating, coin-operated laundry on-site, and 1 carport space.   Rent: $1,895.00/monthRent includes water, garbage & landscapeSecurity Deposit: $1,895.00Application Fee: $30.00No Pets and No Smoking AllowedDeposits subject to Credit & Income qualifications, and background check.FOR MORE INFORMATION please email me with your phone number so I can get back to you or call  show contact info.","<p class=""attrgroup"">""shared-line-bubble"">1BR / 1Ba""shared-line-bubble"">500ft2""housing_movein_now property_date shared-line-bubble"" data-date=""2018-02-01"" data-today_msg=""available now"">available feb 1</p>"
"6503904742",20180220,2018,"lower pac hts","san francisco","san francisco",3995,2,1,NA,0,NA,NA,NA,"1 Bath, H/W, D/W, Free Parking!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",NA,NA
"6509355072",20180308,2018,"lower pac hts","san francisco","san francisco",3795,1,NA,NA,0,NA,NA,NA,"Newer Condo w/parking!",NA,NA
"6455333188",20180111,2018,"lower pac hts","san francisco","san francisco",4519,2,NA,925,0,NA,NA,NA,"Two Courtyards, BBQ Grills, Resident Lounge and $1000 off !",NA,NA
"6597620490",20180524,2018,"lower pac hts","san francisco","san francisco",6200,2,NA,2000,0,NA,NA,NA,"#220 Furnished ONLY 2 Bedroom plus office/guest room in Lower Pacific",NA,NA
"6486090819",20180208,2018,"lower pac hts","san francisco","san francisco",3950,1,1,750,0,NA,NA,NA,"Fully furnished 1br/1ba beautiful home w/ free parking",NA,NA
"6531237723",20180315,2018,"marin","marin","marin",2175,NA,NA,600,0,NA,NA,NA,"Bolinas Cottage By The Ocean",NA,NA
"6505637454",20180222,2018,"marin","marin","marin",3000,2,2,NA,0,NA,NA,NA,"Lots of light 2 bd 2 bath apt with private deck downtown Pt. Reyes",NA,NA
"6469317226",20180125,2018,"marin","marin","marin",1965,1,NA,661,0,NA,NA,NA,"☆ Apartments In the heart of Petaluma, Club House, Play Area",NA,NA
"6595589614",20180524,2018,"marin","marin","marin",2342,2,NA,885,0,NA,NA,NA,"$500 off move in costs",NA,NA
"6480275430",20180201,2018,"marina / cow hollow","san francisco","san francisco",3400,1,1,NA,0,"2795",37.329219,-121.895821,"Cow Hollow Top Floor 1 bedroom Rental w/ Parking","Apartment walking distance to VTA Light Rail, Caltrain Station, Bus, and Downtown San Jose.Near Highway 87, off of Park Ave.  Dine-in kitchen, living room, full bathroom, and one bedroom.  Approximately 500 s.f.  Quiet upstairs unit, ideal for one person.  Kitchen features gas stove with oven, hood, and refrigerator. Includes wall heating, coin-operated laundry on-site, and 1 carport space.   Rent: $1,895.00/monthRent includes water, garbage & landscapeSecurity Deposit: $1,895.00Application Fee: $30.00No Pets and No Smoking AllowedDeposits subject to Credit & Income qualifications, and background check.FOR MORE INFORMATION please email me with your phone number so I can get back to you or call  show contact info.","<p class=""attrgroup"">""shared-line-bubble"">1BR / 1Ba""shared-line-bubble"">500ft2""housing_movein_now property_date shared-line-bubble"" data-date=""2018-02-01"" data-today_msg=""available now"">available feb 1</p>"
"6571875637",20180426,2018,"marina / cow hollow","san francisco","san francisco",4200,1,NA,775,0,NA,NA,NA,"#151 Furnished ONLY 1bd w/ Parking at Presidio Gate",NA,NA
"6571878528",20180426,2018,"marina / cow hollow","san francisco","san francisco",5600,2,NA,1300,0,NA,NA,NA,"#125 Beautiful 2BR in Marina Furnished",NA,NA
"6571879729",20180426,2018,"marina / cow hollow","san francisco","san francisco",5600,2,1.5,1568,0,NA,NA,NA,"#216 Furnished ONLYSpacious Elegant style 2 bedroom 1.5 bath in Marina",NA,NA
"6564934138",20180517,2018,"marina / cow hollow","san francisco","san francisco",7495,4,3,2200,0,NA,NA,NA,"4-br, 3bath, 2 levels, garden, parking",NA,NA
"6505628246",20180222,2018,"marina / cow hollow","san francisco","san francisco",3025,1,NA,NA,0,NA,NA,NA,"Majestic Edwardian in the MARINA|Great for Roomies!|5wk FREE|$1500 SD",NA,NA
"6514172162",20180301,2018,"marina / cow hollow","san francisco","san francisco",2750,1,NA,NA,0,NA,NA,NA,"OPEN SUN: Light, Bright, Quiet 1 Bedroom in Central Marina Location",NA,NA
"6584903344",20180510,2018,"marina / cow hollow","san francisco","san francisco",5750,3,1.5,1700,0,NA,NA,NA,"OPEN HOUSE THURSDAY TOP FLOOR Beautiful 3BDR/1.5 BA w/pvt. elevator",NA,NA
"6603812586",20180531,2018,"marina / cow hollow","san francisco","san francisco",3600,1,1,750,0,NA,NA,NA,"One Bedroom One Bath Parking Avl.",NA,NA
"6492020952",20180220,2018,"marina / cow hollow","san francisco","san francisco",3200,1,NA,NA,0,NA,NA,NA,"Spacious 3-room apt in the Marina",NA,NA
"6503862342",20180220,2018,"marina / cow hollow","san francisco","san francisco",2895,1,NA,NA,0,NA,NA,NA,"Top Floor - Spacious 1 Bedroom with views &amp; parking available",NA,NA
"6480256856",20180201,2018,"marina / cow hollow","san francisco","san francisco",2895,0,1,800,0,"2795",37.329219,-121.895821,"Beautiful Large Marina Studio Apartment","Apartment walking distance to VTA Light Rail, Caltrain Station, Bus, and Downtown San Jose.Near Highway 87, off of Park Ave.  Dine-in kitchen, living room, full bathroom, and one bedroom.  Approximately 500 s.f.  Quiet upstairs unit, ideal for one person.  Kitchen features gas stove with oven, hood, and refrigerator. Includes wall heating, coin-operated laundry on-site, and 1 carport space.   Rent: $1,895.00/monthRent includes water, garbage & landscapeSecurity Deposit: $1,895.00Application Fee: $30.00No Pets and No Smoking AllowedDeposits subject to Credit & Income qualifications, and background check.FOR MORE INFORMATION please email me with your phone number so I can get back to you or call  show contact info.","<p class=""attrgroup"">""shared-line-bubble"">1BR / 1Ba""shared-line-bubble"">500ft2""housing_movein_now property_date shared-line-bubble"" data-date=""2018-02-01"" data-today_msg=""available now"">available feb 1</p>"
"6492126918",20180220,2018,"marina / cow hollow","san francisco","san francisco",5400,3,1,1100,0,NA,NA,NA,"Modern 3 bd/1 ba",NA,NA
"6606456081",20180607,2018,"marina / cow hollow","san francisco","san francisco",3395,1,NA,NA,0,NA,NA,NA,"One Bedroom Apt on Union St includes parking.",NA,NA
"6597618954",20180524,2018,"marina / cow hollow","san francisco","san francisco",5600,2,NA,1300,0,NA,NA,NA,"#135 Spacious Two Bedroom w/ Work Space",NA,NA
"6610262863",20180607,2018,"marina / cow hollow","san francisco","san francisco",2000,1,NA,NA,0,NA,NA,NA,"Give yourself a break... Hire a relocation agent!",NA,NA
"6505632654",20180222,2018,"marina / cow hollow","san francisco","san francisco",2495,NA,NA,NA,0,NA,NA,NA,"|Tour Majestic Marina w/MELODY|$2000 CREDIT!|Livin'in CITY by the BAY!",NA,NA
"6522701294",20180308,2018,"marina / cow hollow","san francisco","san francisco",3750,1,NA,974,0,NA,NA,NA,"TOP FLOOR, NEW KITCHEN, Hardwood Floor, XL, Dining could use a Bedroom",NA,NA
"6522701063",20180308,2018,"marina / cow hollow","san francisco","san francisco",3850,1,NA,974,0,NA,NA,NA,"NEW Kitchen, PARKING, Classic Marina, Dining could use second Bedroom",NA,NA
"6558772485",20180412,2018,"marina / cow hollow","san francisco","san francisco",8495,3,2,2400,0,NA,NA,NA,"Top Floor 3bed/2bath+sunroom in Marina + 2 car pkg, in unit w/d, yard",NA,NA
"6512362045",20180308,2018,"marina / cow hollow","san francisco","san francisco",3750,1,NA,974,0,NA,NA,NA,"New Kitchen, Dining could use as Second Bedroom, TOP FLOOR",NA,NA
"6597616757",20180524,2018,"marina / cow hollow","san francisco","san francisco",5600,2,NA,1300,0,NA,NA,NA,"#125 Beautiful 2BR in Marina Furnished",NA,NA
"6558766657",20180412,2018,"marina / cow hollow","san francisco","san francisco",3580,2,NA,NA,0,NA,NA,NA,"Roomy and sunny 2 bedroom in Marina",NA,NA
"6597619790",20180524,2018,"marina / cow hollow","san francisco","san francisco",5600,2,1.5,1568,0,NA,NA,NA,"#216 Furnished ONLYSpacious Elegant style 2 bedroom 1.5 bath in Marina",NA,NA
"6627369797",20180626,2018,"marina / cow hollow","san francisco","san francisco",9999,5,3,NA,0,NA,NA,NA,"5br/3ba ►OPEN HOME TUESDAY ►REMODELED FULL-FLOOR FLAT!",NA,NA
"6544074816",20180329,2018,"marina / cow hollow","san francisco","san francisco",3750,1,NA,974,0,NA,NA,NA,"TOP FLOOR, NEW KITCHEN, Hardwood Floor, XL, Dining could use a Bedroom",NA,NA
"6508540437",20180315,2018,"marina / cow hollow","san francisco","san francisco",3750,1,NA,974,0,NA,NA,NA,"New Kitchen, Dining could use as Second Bedroom, TOP FLOOR",NA,NA
"6558772434",20180412,2018,"marina / cow hollow","san francisco","san francisco",1900,1,NA,NA,0,NA,NA,NA,"1 BR in 2BR in Marina Apt Available",NA,NA
"6500143451",20180308,2018,"marina / cow hollow","san francisco","san francisco",8500,3,2,1600,0,NA,NA,NA,"3 BR / 2 Bath Luxury Condo; 3 night min",NA,NA
"6522329864",20180315,2018,"marina / cow hollow","san francisco","san francisco",2500,0,NA,NA,0,NA,NA,NA,"Marina Garden Studio, North Point at Fillmore, utilities included",NA,NA
"6522699526",20180308,2018,"marina / cow hollow","san francisco","san francisco",3850,1,NA,974,0,NA,NA,NA,"PARKING,  Dining could use Second Bedroom, Marina Classic New kitchen",NA,NA
"6600174564",20180531,2018,"menlo park","menlo park","san mateo",9000,3,NA,1390,0,NA,NA,NA,"Privacy - Small 2 Home Compound - Elegantly Remodeled &amp; New Construct",NA,NA
"6528746165",20180315,2018,"menlo park","menlo park","san mateo",1400,1,NA,142,0,NA,NA,NA,"Master suite in a house close to Facebook available now",NA,NA
"6510797270",20180315,2018,"menlo park","menlo park","san mateo",3800,3,1.5,920,0,NA,NA,NA,"$3,800 Menlo Park Charming 3BR/1.5BA Single Family House",NA,NA
"6571850674",20180426,2018,"menlo park","menlo park","san mateo",769,0,NA,NA,0,NA,NA,NA,"MENLO PARK SPACIOUS STUDIO AVAILABLE",NA,NA
"6565262929",20180419,2018,"menlo park","menlo park","san mateo",1500,1,NA,NA,0,NA,NA,NA,"Charming One Bedroom Spacious Suite",NA,NA
"6488613513",20180208,2018,"menlo park","menlo park","san mateo",2700,1,NA,670,0,NA,NA,NA,"New 0ne bedroom apartment in beautiful West Menlo Park for lease",NA,NA
"6591220460",20180517,2018,"menlo park","menlo park","san mateo",3750,3,NA,1070,0,NA,NA,NA,"Charming 3Br Menlo Park Home close to DT Menlo Park and Palo Alto",NA,NA
"6539199585",20180322,2018,"menlo park","menlo park","san mateo",2895,2,1,920,0,NA,NA,NA,"2 Bed 1 Bath in Menlo Park | 1122 Sevier Ave",NA,NA
"6488630222",20180208,2018,"menlo park","menlo park","san mateo",3295,2,1,770,0,NA,NA,NA,"2 Bedroom 1 Bath House Large yard Menlo Park",NA,NA
"6455324186",20180111,2018,"menlo park","menlo park","san mateo",3200,2,NA,NA,0,NA,NA,NA,"Lovely downtown apartment neat bike path to Stanford University.",NA,NA
"6580695262",20180517,2018,"menlo park","menlo park","san mateo",1500,1,NA,200,0,NA,NA,NA,"Beautiful cozy independent place in Menlo Park",NA,NA
"6581736016",20180517,2018,"menlo park","menlo park","san mateo",2900,2,1,750,0,NA,NA,NA,"***Newly remodeled 2 bedroom/ 1 bath - Garage with Washer/Dryer",NA,NA
"6603813917",20180531,2018,"mill valley","mill valley","marin",2950,1,NA,675,0,NA,NA,NA,"Brand new, bright, garden level apartment in downtown Mill Valley",NA,NA
"6526208298",20180322,2018,"mill valley","mill valley","marin",4500,3,NA,NA,0,NA,NA,NA,"BEAUTIFUL UPDATED HOME - PRIVATE AND SERENE",NA,NA
"6546040756",20180329,2018,"mill valley","mill valley","marin",3450,2,1,NA,0,NA,NA,NA,"2 Bed 1 Bath in Mill Valley | 7 Homestead Blvd",NA,NA
"6539206132",20180322,2018,"mill valley","mill valley","marin",12500,4,NA,4300,0,NA,NA,NA,"Full or Partially furnished, Large Updated 5BD home - FOUNDATION",NA,NA
"6474071823",20180208,2018,"mill valley","mill valley","marin",2100,0,NA,600,0,NA,NA,NA,"Newly Remodeled Studio Apartment",NA,NA
"6427694651",20180104,2018,"mill valley","mill valley","marin",1995,1,NA,580,0,NA,NA,NA,"SUNNY ONE BEDROOM APARTMENT,  GREAT LOCATION",NA,NA
"6477232188",20180208,2018,"mill valley","mill valley","marin",4700,3,NA,1450,0,NA,NA,NA,"10 minute commute to SFO. Your GGNP is a walk away!",NA,NA
"6480283325",20180201,2018,"mill valley","mill valley","marin",8500,4,2.5,2900,0,"2795",37.329219,-121.895821,"4 Bedroom/ 2.5 bath view home","Apartment walking distance to VTA Light Rail, Caltrain Station, Bus, and Downtown San Jose.Near Highway 87, off of Park Ave.  Dine-in kitchen, living room, full bathroom, and one bedroom.  Approximately 500 s.f.  Quiet upstairs unit, ideal for one person.  Kitchen features gas stove with oven, hood, and refrigerator. Includes wall heating, coin-operated laundry on-site, and 1 carport space.   Rent: $1,895.00/monthRent includes water, garbage & landscapeSecurity Deposit: $1,895.00Application Fee: $30.00No Pets and No Smoking AllowedDeposits subject to Credit & Income qualifications, and background check.FOR MORE INFORMATION please email me with your phone number so I can get back to you or call  show contact info.","<p class=""attrgroup"">""shared-line-bubble"">1BR / 1Ba""shared-line-bubble"">500ft2""housing_movein_now property_date shared-line-bubble"" data-date=""2018-02-01"" data-today_msg=""available now"">available feb 1</p>"
"6497853459",20180222,2018,"mill valley","mill valley","marin",1695,0,1,400,0,NA,NA,NA,"*** Separate Large Studio w/Bath &amp; Kitchen: MV Home above Golf Course",NA,NA
"6539208874",20180322,2018,"mill valley","mill valley","marin",3450,2,1,NA,0,NA,NA,NA,"2 Bed 1 Bath in Mill Valley | 7 Homestead Blvd",NA,NA
"6558771773",20180412,2018,"mill valley","mill valley","marin",2400,2,1,NA,0,NA,NA,NA,"UPPER 2 BEDROOM/1 BATH-ALL NEWLY REMODELED-AVAILABLE NOW",NA,NA
"6502949282",20180301,2018,"mill valley","mill valley","marin",2350,2,NA,NA,0,NA,NA,NA,"Floor to ceiling windows! Conveniently located two bedroom apartment",NA,NA
"6478422652",20180301,2018,"mill valley","mill valley","marin",2599,2,1,NA,0,NA,NA,NA,"Mill Valley 2Bed.-1Bath. Apartment upper unit",NA,NA
"6486214934",20180301,2018,"mill valley","mill valley","marin",3600,3,NA,1400,0,NA,NA,NA,"Remodelled 2+Bedroom Home",NA,NA
"6514179029",20180308,2018,"millbrae","millbrae","san mateo",2500,2,NA,1000,0,NA,NA,NA,"Beautiful 2 Bedroom unit with a  large living room for rent",NA,NA
"6531236608",20180315,2018,"millbrae","millbrae","san mateo",2280,1,NA,NA,0,NA,NA,NA,"Excellent location - 1 bedroom near SFO",NA,NA
"6554230617",20180412,2018,"millbrae","millbrae","san mateo",1395,1,NA,180,0,NA,NA,NA,"Newly Remodeled One Bedroom For Rent in Millbrae",NA,NA
"6537601205",20180329,2018,"millbrae","millbrae","san mateo",3100,2,NA,NA,0,NA,NA,NA,"Large 2Br/2Ba--both rooms large/walk in closet &amp; 2 parking stalls",NA,NA
"6553096593",20180426,2018,"millbrae","millbrae","san mateo",2695,2,NA,850,0,NA,NA,NA,"Remodeled unit in Millbrae Excellent location Open 4/28 Sat3:30-4pm",NA,NA
"6554229786",20180412,2018,"millbrae","millbrae","san mateo",3795,3,2,1500,0,NA,NA,NA,"Millbrae Brand New Remodeled Three Bedroom Two Bath For Rent",NA,NA
"6441927902",20180111,2018,"millbrae","millbrae","san mateo",2750,2,NA,700,0,NA,NA,NA,"*New Apartment For Rent*",NA,NA
"6546047728",20180329,2018,"millbrae","millbrae","san mateo",4200,3,1.5,1270,0,NA,NA,NA,"3BR/1.5Bath Single Family Home + Bonus Room",NA,NA
